,user_id,item_id,rating,category
58084,190,546,3,891626000
10933,262,778,4,879793536
70586,354,13,3,891216825
21117,117,748,3,880124378
38413,621,559,5,874964915
78802,905,125,3,884984009
83006,883,732,3,891694340
44419,561,702,3,885809873
18945,454,181,3,881959187
30634,370,661,5,879435217
3463,7,621,5,892132773
4309,332,229,5,888360342
47581,463,248,3,889935953
39663,474,499,5,887924683
91088,795,72,3,883252003
79074,870,873,2,875050370
55019,796,5,4,893194607
64792,454,627,2,888267643
61292,655,270,4,887650943
78455,634,117,4,875729535
41247,653,180,5,878854593
26149,470,93,4,879178518
8438,334,387,4,891548579
84265,453,151,3,877552970
33029,401,1289,2,891032495
8613,83,795,3,880309214
28907,144,333,3,888103371
22115,194,628,3,879540171
65486,758,1046,4,881978767
54641,655,1421,3,887523477
19389,442,129,4,883391146
26030,312,176,4,891699295
51432,615,187,5,879448598
86646,769,1,4,885423720
23751,447,183,5,878856394
71785,836,793,2,885754029
85603,534,288,4,877807429
32133,546,118,5,885141260
54577,823,94,2,878439497
32658,504,1421,4,887841073
84892,389,686,3,879991434
26696,450,10,4,882398567
66633,655,9,3,891585450
70084,780,183,2,891363860
69147,109,1245,2,880571872
3514,303,700,3,879485718
36845,478,237,5,889388863
18911,449,1009,4,879959190
30394,99,121,3,885679261
70898,840,64,4,891204664
34709,383,517,5,891192748
5156,222,250,2,877563801
92328,653,265,4,878866995
10704,301,215,5,882077222
63251,746,449,1,885075476
8869,301,380,4,882078459
65487,362,300,5,885019304
39947,601,1079,3,876347148
54356,181,1328,1,878962240
25334,2,276,4,888551552
26209,524,89,5,884634533
36262,460,303,3,882910553
36428,350,479,5,882345789
58197,597,323,3,875339041
28141,201,423,4,884112901
89887,622,431,5,882670169
7939,354,847,3,891216713
45927,279,517,4,879572893
20067,109,67,5,880580719
46687,655,516,2,887523581
7448,201,1098,2,884112747
58864,798,662,3,875916187
82199,883,1448,5,891695570
14055,385,458,3,879440828
86485,378,803,3,880334440
90422,870,477,4,876319062
14574,290,196,4,880474293
28194,88,300,3,891037466
87382,351,258,5,879481386
1126,248,589,4,884534968
58262,828,325,2,891035438
91910,592,789,4,882956419
1594,48,309,3,879434132
6239,63,250,5,875747789
69750,886,222,4,876032615
17422,276,1220,4,874791048
63271,796,183,5,892662441
66759,889,747,4,880181515
56446,624,269,4,891961120
46235,307,163,3,879283384
8351,279,739,1,879573060
89563,655,944,3,891585504
60956,21,358,3,874951616
95954,504,154,4,887839081
64212,752,327,5,891208451
20992,178,2,4,882827375
55159,804,405,4,879443776
12782,135,475,4,879857592
91070,409,79,4,881108246
97527,389,618,4,880088115
27888,524,187,5,884634646
35821,246,132,4,884921319
23259,43,82,4,883955498
60382,292,117,4,881104606
7978,181,1282,1,878962496
22582,2,295,4,888551164
13285,119,182,4,874781303
62151,836,496,4,885754231
91972,727,616,2,883713348
26298,497,385,3,879310792
49661,405,1195,1,885549590
62024,721,111,4,877154765
41848,94,944,1,891723619
67242,851,343,2,883148773
82493,417,771,3,879649368
49097,561,657,4,885807235
14598,85,127,5,879829301
23496,312,434,3,891699263
71969,933,550,1,874939185
21030,437,663,5,880141084
40838,293,531,4,888905642
18352,95,241,3,879196408
56997,406,170,3,879445599
95588,843,199,3,879446503
78056,244,528,3,880606533
9174,189,1403,4,893265921
31208,545,472,5,879899266
42005,514,28,5,875311192
57291,92,210,4,875653519
41761,186,1083,1,879023599
5603,180,213,5,877128388
35865,222,1087,1,878185102
72317,918,190,5,891986720
81252,916,177,3,880844312
1824,276,1157,2,874795772
16786,373,1006,2,877100129
92853,932,755,2,891251822
61803,880,1016,4,880167223
60281,378,566,3,880045856
779,178,433,4,882827834
36484,448,1602,4,891888042
11613,401,486,4,891033184
37069,634,476,3,875729668
94447,559,513,5,891033956
50538,591,451,3,891040366
12853,269,756,1,891451947
87155,390,690,3,879693677
23949,292,250,3,881104679
59209,334,171,4,891546132
97100,435,201,4,884131356
29657,313,144,4,891015144
13987,126,288,4,887853469
63688,821,106,2,874793196
73072,662,13,4,880570265
18752,345,312,3,884900709
25775,344,291,3,884899791
65573,650,272,4,891381546
2344,7,196,5,891351432
17284,394,181,4,880886796
13759,230,11,4,880484911
69887,493,204,5,884130852
2331,207,810,2,877125506
31601,49,90,1,888069194
52370,782,683,1,891498213
22453,5,449,2,875636099
26527,528,485,2,886101872
39950,56,1057,3,892683978
36756,545,217,5,879899934
4324,244,95,4,880606418
73557,825,250,5,880755693
32406,497,810,3,879310941
36910,115,13,5,881171983
66441,880,1276,3,880167384
97660,573,134,4,885843928
95646,515,259,3,887659123
40393,648,554,4,884883323
56742,460,285,4,882912205
73828,561,470,3,885809872
92954,627,317,5,879530071
36523,25,131,4,885852611
8984,92,471,4,875640385
40709,407,710,4,875046460
41343,567,133,4,882425790
35858,189,317,4,893265826
60342,606,168,5,880924557
24559,450,145,3,887661438
83795,504,973,4,887911444
37997,439,273,2,882892675
46846,660,357,2,891200014
67516,790,145,2,885158299
56677,188,151,3,875073909
99869,806,90,4,882390164
30862,527,124,4,879455680
42796,529,886,4,882535353
38854,551,234,4,892777092
44190,94,951,3,891722214
46448,592,1085,3,882608625
13931,378,420,4,880056701
5839,305,338,3,886308252
22122,123,504,5,879872948
24509,500,1012,4,883865021
16351,58,123,4,884650140
33191,406,960,2,879793376
22307,194,197,4,879522021
86776,775,347,3,891032837
3043,256,280,5,882151167
40851,536,135,5,882359370
69870,868,50,5,877103449
53641,437,111,3,881002067
33403,548,1073,4,891044411
59391,815,96,5,878693871
81305,464,259,4,878354859
70371,919,819,3,875288805
22110,330,699,5,876547032
82852,620,742,5,889987792
35208,610,751,4,888702795
12225,201,156,4,884111830
74172,622,98,5,882669449
63604,655,238,3,887473831
72224,834,25,3,890862468
46152,697,302,5,882621460
75984,693,582,2,875482477
3699,331,479,2,877196504
55015,344,713,3,884899742
96460,693,134,4,875484539
63464,417,596,3,879646244
5846,206,1127,4,888180081
86742,207,45,3,878104569
74372,145,449,3,885557699
88969,109,28,3,880572721
34108,291,568,4,874835141
60287,498,656,3,881957999
69254,864,218,4,888890316
69653,787,326,4,888979547
3902,207,1242,5,884386260
87994,38,1032,4,892432624
34608,429,143,3,882385829
17973,198,154,4,884208098
76925,673,300,3,888786942
98921,847,609,2,878940383
24658,470,544,3,879178830
42219,457,402,4,882548583
94902,130,751,5,884623756
5334,109,4,2,880572756
45007,19,202,4,885412723
73880,176,340,5,886046979
88141,707,172,2,886286134
96471,312,83,4,891699538
5045,37,222,3,880915528
72522,887,760,5,881378669
23508,493,751,5,884129793
42301,621,41,4,874963273
71902,920,332,3,884219953
82481,923,168,5,880388872
92745,23,176,3,874785843
29379,535,181,4,879617818
89792,592,685,2,882608662
40671,271,173,4,885848672
1972,58,268,5,884304288
44560,328,1107,3,885048532
6911,179,305,4,892151270
65649,712,655,5,874730467
38198,178,316,4,888513290
66641,892,500,5,886609622
84321,938,25,4,891356532
55656,373,418,5,877104235
98912,808,346,5,883949986
57600,437,436,4,880143635
48761,347,660,2,881654186
12896,125,1,4,879454699
43331,429,527,5,882387757
12152,60,495,3,883327639
3861,293,654,5,888905760
37905,76,56,5,875027739
92933,833,179,5,875124181
64443,535,198,4,879618850
81606,889,54,3,880182815
97348,363,313,5,891493571
81866,256,187,3,882164444
13061,308,742,4,887739172
83780,537,200,3,886031473
30934,566,177,4,881650654
30078,387,246,3,886480623
92210,934,199,4,891191778
68920,878,531,2,880866564
38365,588,699,4,890024385
73163,726,117,1,890080144
1540,193,627,4,889126972
56574,664,160,3,876524731
83956,715,761,3,875965009
43700,533,382,1,879191998
75818,593,405,3,875659943
97863,484,241,3,891195390
87018,488,651,5,891294014
26598,399,710,2,882342537
37830,551,780,5,892785431
97782,933,732,3,874854651
23213,276,1047,3,889174658
96253,328,176,5,885046052
72363,608,23,5,880403239
64609,456,433,4,881373120
14015,387,651,2,886479689
13673,18,131,4,880131004
41900,585,1193,5,891282894
32296,145,515,5,875270394
96832,269,378,3,891449962
55714,758,282,3,881977488
42189,591,94,3,891031603
2499,40,880,3,889041643
6638,286,191,4,877531407
62804,681,690,4,885409770
22771,58,11,5,884305019
8575,301,160,2,882077284
67590,344,546,3,884899837
5233,1,125,3,878542960
48246,489,887,2,891447845
50517,21,50,3,874951131
79389,805,217,2,881695293
4972,59,421,5,888206015
44170,630,172,3,885667918
37523,632,164,4,879458692
77630,1,217,3,876892676
47231,532,346,5,885761690
35919,398,197,5,875660226
45970,361,276,4,879441417
99692,738,135,5,892844111
90313,883,955,5,891696689
40090,620,501,4,889988036
6584,124,166,5,890287645
65531,787,331,3,888979235
96333,294,294,4,877818860
57966,397,286,4,882839517
83823,880,282,2,880166966
9019,11,722,3,891905349
61447,560,122,3,879977081
61433,116,640,3,876453560
3470,145,993,3,875270616
80579,425,64,4,878738245
88704,426,489,5,879441978
83824,234,176,3,892079190
24561,221,218,4,875246308
81112,896,83,5,887159554
30053,269,644,5,891447593
23842,181,1337,1,878963121
38845,569,475,3,879793717
65731,806,12,5,882388204
18853,196,1118,4,881252128
78927,560,109,3,879976651
15514,416,1147,4,888702100
9688,23,229,3,874787162
68271,889,212,2,880181225
10149,313,405,3,891028197
72869,903,281,4,891031677
65597,542,763,4,886533253
2224,145,591,4,879161848
63394,758,657,5,881975213
73745,317,260,4,891446887
23477,6,520,4,883600985
66642,881,401,1,876539260
46915,548,591,3,891415465
9211,374,162,2,880396511
36136,301,51,4,882078928
21294,271,756,2,885848218
93127,791,332,5,879448166
37124,561,304,3,891710572
11632,125,1000,3,892838977
22652,429,367,3,882386485
85689,642,91,4,885603897
37570,69,742,3,882072956
20182,7,565,4,892132019
6719,343,12,5,876405735
94970,504,561,4,887910023
49139,457,180,5,882396989
38742,457,747,4,882397787
51659,786,633,4,882843237
45182,550,301,2,883426119
5648,130,748,4,874953526
55264,831,877,2,891354391
22463,424,989,2,880859084
67138,859,294,3,885775218
71786,697,122,4,882622248
23917,267,455,3,878970578
11962,303,300,1,879466166
19426,248,114,5,884534901
13163,92,1207,3,875907179
54128,756,100,5,874831383
63648,655,899,2,887433492
72634,682,678,1,888516814
8569,293,12,4,888905665
54270,802,447,2,875985686
35211,508,506,5,883777430
97985,790,597,3,884462047
29262,307,135,4,877122208
52499,672,25,5,879789056
79234,660,391,2,891201823
43193,497,418,3,879310021
87023,686,89,4,879545481
47164,147,750,5,885593812
71498,524,704,4,884636691
63124,814,443,3,885411132
1595,255,472,1,883216958
49147,22,144,5,878887680
61696,393,298,4,887743453
66151,733,546,1,879544466
66624,287,168,5,875335190
47784,648,407,4,884367248
96275,761,508,1,876190206
73834,894,471,4,880416314
49054,187,462,5,879466062
30033,521,427,3,884477630
85252,679,568,2,884488259
86229,846,655,3,883948804
20392,195,47,5,876632643
37960,144,251,4,888103929
96540,291,582,4,875087720
4754,327,655,4,887745303
28506,394,385,5,880889010
30507,109,413,3,880572382
57359,846,60,4,883948606
50068,680,121,3,876816268
7009,138,617,4,879024128
41234,608,301,1,880402633
1420,308,215,3,887737483
85819,829,86,4,891992008
33097,246,401,1,884923750
9718,263,294,2,891297330
95970,833,347,3,887158791
96772,729,894,1,893286511
2805,276,85,3,874791871
20282,62,9,4,879372182
80400,943,421,2,888639351
50377,352,176,5,884289693
10858,223,321,1,891548920
94958,393,575,2,889728712
43289,668,294,3,890349076
28225,252,1,5,891456989
5552,70,260,2,884065247
84077,756,251,4,875129238
87215,916,183,4,880844395
74240,479,357,4,889125798
67264,654,153,4,887864414
31009,520,300,4,885168906
73282,2,304,4,888979197
70787,23,59,4,874785526
5956,144,516,2,888105197
65048,727,755,2,883712828
90642,921,400,4,879381158
7322,298,237,5,884126240
32099,226,182,1,883889322
75920,394,173,5,881057730
22488,387,549,5,886484012
30049,416,388,2,886320177
12669,293,435,4,888906464
89966,903,763,5,891031450
41604,495,228,5,888632738
19969,186,95,3,879024535
15623,16,606,4,877721071
27291,311,504,4,884364873
3317,195,887,4,886782489
72986,627,289,2,879530899
76068,618,1212,2,891309410
56213,593,56,5,875658887
28109,329,274,3,891656639
68503,819,340,5,879952627
26345,262,959,2,879794739
97506,271,429,4,885848672
80128,835,650,5,891033957
98508,889,179,3,880179705
44469,383,345,2,891192251
62226,806,485,5,882388381
93542,806,188,3,882388159
42366,625,248,4,891629673
73956,432,827,3,889416570
92851,533,298,4,882195203
37466,619,328,1,885953684
15366,24,100,5,875323637
15790,270,402,5,876955770
95084,435,333,3,884130647
2628,151,490,5,879528418
25444,321,48,4,879439706
22344,280,388,2,891702486
91330,456,109,3,881371660
53353,62,210,4,879374640
7229,181,1120,1,878962279
29404,339,1110,4,891034657
99720,682,71,5,888523135
28151,254,1469,3,886473929
9439,184,553,3,889909746
92303,790,721,3,885157017
1100,83,210,5,880307751
68680,916,53,4,880844834
83464,663,300,4,889491655
45322,595,324,3,886920632
73777,234,641,4,892078297
72563,678,515,4,879544782
86313,903,721,4,891380524
23710,450,728,3,887834953
45818,198,382,4,884207525
70554,738,193,5,892844112
25763,416,81,5,893213405
98454,757,358,3,888443570
57499,611,336,5,891636399
11737,292,56,5,881105373
10269,176,13,4,886047994
44014,92,363,3,886443455
77457,751,238,3,889297524
66209,711,1163,4,879991347
38687,618,79,5,891307494
73896,882,684,3,879877026
87882,117,249,4,880125911
21108,406,633,5,882461684
72290,843,566,3,879444766
49277,148,234,3,877020297
88136,881,7,4,876536164
21469,399,140,4,882343731
43969,91,601,4,891439171
84861,606,38,4,880927923
43549,522,654,4,876960824
15736,417,196,5,879647090
86058,805,273,2,883415418
61959,826,820,3,885690250
63807,887,111,5,881378370
53819,340,179,1,884989963
89432,624,255,3,879793435
14260,72,161,5,880037703
35239,193,313,4,889122950
46718,644,1610,3,889077115
10150,82,414,4,878769748
89338,26,471,2,891371676
96092,843,200,3,879447801
84188,774,232,2,888556121
77137,398,610,4,875745631
58648,776,22,5,891628752
92079,625,652,4,891262983
85695,923,280,3,880388097
29272,13,339,3,882140718
82925,940,746,3,885921669
26588,486,286,2,879873973
90192,13,882,3,886952438
54578,545,99,4,880347957
64975,663,289,1,889491861
40194,504,106,3,887831879
48039,233,371,5,880190399
78384,587,262,4,892871069
76292,843,71,2,879449256
72645,771,304,5,886640562
87669,933,652,3,874854424
84274,830,193,5,891898415
29880,454,203,2,888267487
54718,450,602,4,882373532
19776,215,354,4,891434619
59380,629,12,5,880117333
60108,506,430,4,874873703
89187,894,1194,5,879897235
83980,882,174,5,879864697
9514,201,406,1,884114505
87961,903,121,3,891031487
27468,504,529,4,887832391
12416,342,584,4,874984430
31809,543,175,3,874864182
83083,927,257,5,879177353
41229,159,1023,2,880557741
31650,1,8,1,875072484
73358,1,149,2,878542791
35093,537,179,4,886031105
43651,303,269,5,879466018
22764,97,919,5,884239616
88782,217,11,4,889069741
89253,693,611,4,875484406
81545,869,125,3,884491867
15307,328,282,3,885047865
5210,59,385,4,888205659
23637,194,1412,2,879551921
26896,42,934,4,881106419
4504,299,176,4,880699166
32491,138,12,5,879024232
24843,474,610,3,887924571
35918,603,157,1,891957031
3275,74,326,4,888333329
27962,416,452,3,886319106
40933,313,215,4,891015011
1843,59,583,5,888205921
78089,7,415,2,891354438
63973,468,297,4,875280462
86885,472,916,5,892790627
53184,34,990,5,888602808
62079,676,1483,4,892685826
30623,472,49,5,875982607
93336,908,205,3,879722901
88166,454,988,2,888015879
17085,72,135,4,880037054
95662,533,921,2,879439061
93186,399,366,3,882345271
15577,13,402,4,886303934
35028,378,161,4,880056034
91965,463,936,2,890460826
25568,271,77,4,885849231
86758,425,269,4,890346376
69037,506,525,4,874876486
24629,347,164,3,881654752
7471,174,312,5,886432972
79214,394,29,3,881058201
98084,870,284,2,875051072
47943,280,528,3,891700553
68233,26,291,3,891379753
15710,423,237,4,891395448
98134,406,393,4,880131851
9714,6,183,4,883601311
53134,638,403,3,876695059
53706,222,156,4,878183777
64815,839,292,3,875751559
44750,707,526,1,886287405
23712,44,135,5,878347259
59607,196,173,2,881251820
51122,747,835,3,888640180
60084,862,193,4,879304326
18871,344,255,4,889814555
